date	store_number	membership_id	membership_type
2018-03-30	257	921	Basic
2018-03-14	414	922	Platinum
2017-02-18	320	923	Platinum
2019-02-10	2	924	Basic
2018-02-23	198	925	Basic
2018-02-09	83	926	Basic
2019-03-01	23	927	Basic
2018-01-18	278	928	Basic
2018-03-16	233	929	Gold
2017-01-09	133	930	Basic
2017-03-08	185	931	Basic
2017-02-04	204	932	Basic
2019-01-30	331	933	Basic
2018-02-07	198	934	Gold
2019-03-24	185	935	Basic
2019-01-07	407	936	Basic
2019-03-06	64	937	Basic
2019-03-27	50	938	Diamond
2018-03-27	19	939	Basic
2018-01-08	47	940	Basic
2017-01-25	305	941	Basic
2017-02-19	401	942	Gold
2017-02-03	207	943	Basic
2017-01-20	465	944	Basic
2017-02-24	75	945	Gold
2017-01-23	370	946	Basic
2019-01-30	169	947	Basic
2019-03-10	418	948	Basic
2018-01-26	218	949	Basic
2019-02-02	438	950	Gold
2017-01-07	145	951	Basic
2018-03-14	447	952	Basic
2018-01-27	200	953	Basic
2018-01-10	119	954	Basic
2017-02-11	88	955	Platinum
2019-02-04	293	956	Basic
2018-01-22	420	957	Gold
2018-02-18	176	958	Basic
2017-02-18	194	959	Platinum
2018-02-27	240	960	Basic
2018-01-01	222	961	Platinum
2018-01-25	38	962	Basic
2018-02-04	439	963	Basic
2018-03-05	90	964	Basic
2018-02-02	244	965	Basic
2019-01-29	368	966	Gold
2018-01-16	408	967	Basic
2017-03-15	454	968	Basic
2017-02-27	416	969	Basic
2018-02-05	6	970	Gold
2017-03-09	390	971	Gold
2017-03-23	486	972	Platinum
2017-03-16	154	973	Basic
2017-01-08	491	974	Basic
2018-01-03	206	975	Gold
2017-03-22	103	976	Gold
2019-02-18	379	977	Basic
2018-03-17	179	978	Basic
2017-03-10	320	979	Diamond
2019-03-25	140	980	Platinum
2019-03-25	143	981	Basic
2017-02-17	14	982	Basic
2018-03-10	359	983	Basic
2019-02-13	242	984	Basic
2017-01-18	372	985	Platinum
2019-01-20	419	986	Gold
2018-02-16	414	987	Basic
2017-01-24	287	988	Basic
2019-02-05	15	989	Basic
2017-03-26	239	990	Basic
2019-01-24	468	991	Basic
2017-03-09	429	992	Basic
2018-01-22	119	993	Basic
2019-02-22	81	994	Basic
2019-01-26	154	995	Basic
2017-03-03	143	996	Basic
2019-01-31	205	997	Basic
2017-02-13	171	998	Platinum
2019-03-02	270	999	Platinum
2018-01-10	52	1000	Basic
2019-03-21	399	1001	Basic
2018-01-09	32	1002	Platinum
2019-03-09	129	1003	Basic
2019-01-24	87	1004	Diamond
2018-01-16	399	1005	Basic
2018-03-26	423	1006	Basic
2018-01-03	162	1007	Basic
2019-03-05	467	1008	Basic
2018-01-29	388	1009	Gold
2018-03-07	283	1010	Basic
2018-01-30	450	1011	Gold
2018-03-16	478	1012	Basic
2017-01-03	252	1013	Gold
2019-03-04	492	1014	Gold
2018-01-30	88	1015	Basic
2018-01-25	286	1016	Basic
2019-02-15	212	1017	Gold
2019-01-15	14	1018	Basic
2019-01-31	438	1019	Basic
2019-02-28	433	1020	Gold
2017-01-02	207	1021	Basic
2017-03-28	309	1022	Basic
2018-02-25	150	1023	Gold
2018-03-27	62	1024	Gold
2019-01-16	87	1025	Gold
2019-02-27	22	1026	Platinum
2017-01-18	126	1027	Basic
2017-01-04	414	1028	Basic
2018-03-12	379	1029	Basic
2017-01-08	392	1030	Platinum
2018-02-24	106	1031	Basic
2017-02-27	64	1032	Basic
2017-02-11	299	1033	Gold
2017-03-17	83	1034	Diamond
2018-03-20	65	1035	Basic
2017-02-24	22	1036	Basic
2017-01-15	331	1037	Gold
2018-01-26	458	1038	Gold
2018-01-15	220	1039	Basic
2018-01-17	283	1040	Basic
2019-02-17	342	1041	Platinum
2018-01-22	320	1042	Platinum
2018-02-02	332	1043	Basic
2019-02-16	394	1044	Basic
2019-02-02	115	1045	Basic
2017-02-10	254	1046	Basic
2018-01-08	350	1047	Gold
2018-03-01	25	1048	Basic
2019-02-16	196	1049	Basic
2019-03-08	455	1050	Basic
2018-01-24	252	1051	Basic
2019-02-28	359	1052	Basic
2017-03-17	454	1053	Gold
2018-03-17	161	1054	Basic
2017-02-19	63	1055	Basic
2017-02-24	246	1056	Gold
2018-03-09	350	1057	Basic
2019-02-12	452	1058	Platinum
2019-01-21	156	1059	Basic
2017-03-01	388	1060	Basic
2018-01-14	398	1061	Basic
2017-01-12	318	1062	Basic
2019-01-20	365	1063	Platinum
2018-02-12	318	1064	Diamond
2018-03-14	258	1065	Basic
2019-02-23	267	1066	Basic
2019-01-08	320	1067	Basic
2017-02-06	242	1068	Basic
2018-01-20	347	1069	Basic
2019-01-02	90	1070	Basic
2019-02-07	412	1071	Diamond
2019-01-25	321	1072	Platinum
2018-01-21	109	1073	Gold
2017-01-03	100	1074	Basic
2018-02-24	60	1075	Basic
2017-03-28	350	1076	Basic
2018-01-21	172	1077	Platinum
2019-01-24	480	1078	Basic
2017-01-24	125	1079	Gold
2019-02-05	365	1080	Basic
2017-01-26	296	1081	Basic
2017-02-25	496	1082	Gold
2019-01-11	123	1083	Basic
2018-02-21	245	1084	Basic
2019-02-11	258	1085	Platinum
2019-03-10	384	1086	Basic
2017-03-09	12	1087	Basic
2017-01-06	493	1088	Basic
2019-02-14	184	1089	Basic
2019-03-15	397	1090	Basic
2018-01-23	122	1091	Basic
2019-03-08	409	1092	Platinum
2018-03-30	234	1093	Basic
2018-01-29	102	1094	Basic
2019-03-10	391	1095	Gold
2018-03-11	114	1096	Basic
2018-02-18	31	1097	Basic
2018-03-09	219	1098	Basic
2018-03-01	155	1099	Platinum
2019-02-17	32	1100	Basic
2017-02-15	71	1101	Basic
2019-01-23	426	1102	Basic
2019-03-18	37	1103	Gold
2017-01-09	152	1104	Basic
2018-03-15	314	1105	Basic
2017-01-06	308	1106	Platinum
2019-03-11	179	1107	Basic
2018-02-27	166	1108	Gold
2019-01-07	321	1109	Basic
2017-02-05	244	1110	Platinum
2017-03-18	160	1111	Basic
2018-03-05	260	1112	Basic
2019-03-27	325	1113	Basic
2017-02-09	275	1114	Platinum
2019-03-03	393	1115	Basic
2018-03-01	134	1116	Gold
2018-01-13	453	1117	Basic
2019-03-02	477	1118	Basic
2018-02-15	448	1119	Basic
2018-03-19	187	1120	Basic
2017-03-30	142	1121	Diamond
2019-01-18	36	1122	Basic
2018-01-07	193	1123	Basic
2018-02-21	205	1124	Gold
2019-01-09	183	1125	Gold
2018-03-23	415	1126	Basic
2017-03-21	375	1127	Basic
2017-02-17	396	1128	Basic
2018-02-09	467	1129	Gold
2019-02-07	93	1130	Gold
2018-03-13	231	1131	Basic
2017-03-24	235	1132	Gold
2019-01-01	30	1133	Basic
2019-01-26	343	1134	Basic
2017-03-13	283	1135	Basic
2019-01-24	181	1136	Basic
2019-03-10	99	1137	Basic
2018-02-13	388	1138	Basic
2018-02-16	25	1139	Platinum
2019-01-18	204	1140	Gold
2017-01-10	252	1141	Platinum
2018-02-05	57	1142	Gold
2019-01-24	404	1143	Diamond
2017-01-02	68	1144	Basic
2017-01-02	410	1145	Gold
2019-01-15	174	1146	Basic
2018-01-10	197	1147	Basic
2019-02-03	179	1148	Basic
2017-02-09	101	1149	Gold
2017-02-28	100	1150	Gold
2018-01-21	432	1151	Basic
2018-02-16	456	1152	Basic
2017-02-02	167	1153	Basic
2018-03-05	320	1154	Basic
2017-03-30	433	1155	Basic
2019-01-21	331	1156	Basic
2018-03-23	208	1157	Basic
2018-01-01	333	1158	Basic
2017-01-25	321	1159	Basic
2018-02-21	116	1160	Basic
2018-03-13	165	1161	Basic
2019-03-24	351	1162	Basic
2017-01-12	474	1163	Gold
2017-03-11	336	1164	Basic
2019-01-24	433	1165	Basic
2019-03-14	372	1166	Basic
2017-01-22	227	1167	Basic
2017-01-21	90	1168	Platinum
2018-01-26	223	1169	Basic
2019-03-17	44	1170	Platinum
2018-03-03	247	1171	Platinum
2018-03-09	54	1172	Basic
2019-01-04	171	1173	Basic
2017-02-03	448	1174	Basic
2018-02-07	200	1175	Basic
2019-01-08	60	1176	Gold
2019-03-21	448	1177	Basic
2017-02-13	427	1178	Basic
2017-01-26	475	1179	Basic
2017-02-13	359	1180	Basic
2018-03-13	310	1181	Platinum
2018-01-05	498	1182	Basic
2019-02-19	407	1183	Basic
2017-01-16	1	1184	Basic
2019-03-26	459	1185	Basic
2018-02-19	327	1186	Basic
2019-01-11	267	1187	Diamond
2019-02-16	44	1188	Basic
2018-02-21	138	1189	Basic
2017-03-25	497	1190	Gold
2017-02-02	11	1191	Basic
2019-01-26	207	1192	Basic
2019-03-10	181	1193	Basic
2019-01-10	10	1194	Basic
2017-02-22	134	1195	Diamond
2017-01-31	199	1196	Basic
2018-02-28	257	1197	Basic
2018-01-14	410	1198	Basic
2017-01-20	293	1199	Platinum
2019-01-19	204	1200	Platinum
2017-01-02	299	1201	Basic
2017-03-22	172	1202	Diamond
2018-01-28	411	1203	Basic
2019-02-13	248	1204	Basic
2017-02-13	243	1205	Basic
2019-02-28	43	1206	Gold
2018-01-22	297	1207	Basic
2018-03-13	248	1208	Basic
2019-02-16	241	1209	Basic
2019-02-13	351	1210	Basic
2018-02-25	307	1211	Gold
2018-02-19	156	1212	Basic
2018-03-30	262	1213	Basic
2018-02-11	423	1214	Basic
2017-03-26	198	1215	Basic
2019-03-14	176	1216	Platinum
2018-02-01	343	1217	Basic
2017-02-24	239	1218	Basic
2019-01-22	137	1219	Basic
2017-01-02	443	1220	Gold
2018-01-25	241	1221	Gold
2019-01-29	166	1222	Basic
2018-01-20	418	1223	Basic
2017-02-05	336	1224	Gold
2018-02-24	175	1225	Basic
2019-02-20	242	1226	Basic
2017-01-23	25	1227	Gold
2017-01-20	28	1228	Gold
2017-03-30	320	1229	Gold
2018-03-21	456	1230	Gold
2018-03-23	408	1231	Gold
2018-03-14	84	1232	Basic
2017-03-14	177	1233	Basic
2019-01-27	51	1234	Basic
2019-03-19	234	1235	Basic
2019-03-09	32	1236	Gold
2017-01-29	59	1237	Basic
2017-02-02	386	1238	Basic
2017-02-15	251	1239	Basic
2019-03-07	321	1240	Basic
2019-03-22	175	1241	Platinum
2019-01-06	498	1242	Basic
2018-03-12	33	1243	Basic
2017-03-11	435	1244	Basic
2018-03-11	15	1245	Basic
2018-02-20	345	1246	Basic
2017-02-09	24	1247	Basic
2018-01-13	183	1248	Gold
2017-02-02	382	1249	Basic
2019-01-06	365	1250	Gold
2019-02-19	413	1251	Diamond
2017-01-11	65	1252	Basic
2019-03-08	280	1253	Basic
2019-03-27	385	1254	Basic
2019-01-08	304	1255	Basic
2019-02-09	383	1256	Platinum
2019-02-13	363	1257	Basic
2017-03-18	423	1258	Diamond
2017-02-24	77	1259	Basic
2019-02-02	246	1260	Basic
2017-03-26	286	1261	Basic
2019-02-25	470	1262	Gold
2017-02-19	176	1263	Basic
2019-01-28	161	1264	Basic
2019-03-10	296	1265	Basic
2019-02-01	231	1266	Basic
2017-03-11	233	1267	Diamond
2019-02-28	352	1268	Basic
2019-01-29	466	1269	Basic
2017-01-25	4	1270	Platinum
2018-02-25	121	1271	Basic
2019-01-31	293	1272	Gold
2017-02-08	405	1273	Gold
2017-01-03	68	1274	Basic
2019-01-20	89	1275	Basic
2018-03-29	35	1276	Platinum
2018-02-20	106	1277	Basic
2019-03-11	94	1278	Basic
2017-02-19	402	1279	Basic
2018-03-07	417	1280	Diamond
2019-02-04	92	1281	Gold
2017-01-31	157	1282	Diamond
2018-03-19	41	1283	Platinum
2018-02-28	318	1284	Basic
2019-01-08	9	1285	Basic
2018-03-18	265	1286	Basic
2017-01-10	53	1287	Basic
2017-01-10	144	1288	Basic
2017-03-10	42	1289	Basic
2019-01-10	397	1290	Basic
2019-02-13	308	1291	Diamond
2019-02-22	470	1292	Gold
2019-03-23	449	1293	Basic
2019-02-24	261	1294	Basic
2018-02-26	227	1295	Basic
2017-03-17	223	1296	Basic
2019-02-26	340	1297	Basic
2017-02-14	207	1298	Basic
2018-02-04	214	1299	Diamond
2019-03-07	452	1300	Basic
2019-03-20	323	1301	Basic
2019-01-22	381	1302	Basic
2019-03-25	451	1303	Basic
2019-03-22	422	1304	Platinum
2017-01-08	196	1305	Basic
2019-01-16	289	1306	Basic
2018-01-17	91	1307	Gold
2017-02-18	18	1308	Basic
2017-03-02	387	1309	Basic
2017-02-16	150	1310	Basic
2018-01-09	364	1311	Basic
2017-02-04	258	1312	Basic
2018-03-11	70	1313	Platinum
2018-02-18	131	1314	Basic
2018-03-29	302	1315	Platinum
2019-02-02	330	1316	Diamond
2017-03-23	102	1317	Basic
2018-03-20	211	1318	Basic
2018-01-17	68	1319	Platinum
2017-03-23	107	1320	Gold
2018-01-22	287	1321	Basic
2018-02-03	36	1322	Basic
2018-01-12	460	1323	Basic
2017-03-28	303	1324	Basic
2018-03-14	27	1325	Basic
2018-02-03	452	1326	Diamond
2019-01-29	298	1327	Platinum
2018-03-14	290	1328	Platinum
2019-03-27	434	1329	Gold
2018-02-12	258	1330	Basic
2019-02-02	399	1331	Basic
2019-03-30	261	1332	Gold
2019-02-15	343	1333	Basic
2018-02-22	498	1334	Basic
2018-03-16	26	1335	Basic
2017-01-08	367	1336	Basic
2019-01-30	35	1337	Diamond
2019-03-18	73	1338	Basic
2018-03-16	44	1339	Basic
2019-03-01	481	1340	Gold
2018-03-17	118	1341	Basic
2019-02-24	364	1342	Basic
2017-03-24	169	1343	Basic
2018-02-06	338	1344	Basic
2019-01-16	342	1345	Basic
2019-01-23	15	1346	Basic
2018-01-19	73	1347	Basic
2018-01-28	104	1348	Basic
2017-01-15	12	1349	Basic
2018-03-09	1	1350	Basic
2018-01-18	34	1351	Platinum
2017-01-29	252	1352	Basic
2017-03-01	263	1353	Basic
2019-02-08	256	1354	Basic
2018-01-17	352	1355	Platinum
2019-03-30	470	1356	Basic
2019-03-12	217	1357	Basic
2019-03-03	224	1358	Basic
2019-02-25	284	1359	Basic
2018-01-31	430	1360	Basic
2018-03-19	109	1361	Gold
2017-03-07	25	1362	Basic
2019-01-28	434	1363	Basic
2017-02-14	451	1364	Basic
2019-03-18	230	1365	Gold
2017-01-29	298	1366	Basic
2018-01-31	37	1367	Basic
2017-03-11	340	1368	Basic
2017-01-16	374	1369	Platinum
2019-02-02	120	1370	Basic
2017-02-20	14	1371	Basic
2019-03-19	71	1372	Basic
2018-03-02	226	1373	Basic
2017-02-06	116	1374	Gold
2018-01-08	209	1375	Basic
2018-01-22	98	1376	Platinum
2017-03-06	102	1377	Basic
2019-02-19	445	1378	Diamond
2018-02-03	460	1379	Basic
2017-03-05	252	1380	Gold
2017-01-13	375	1381	Basic
2018-02-14	154	1382	Basic
2019-01-27	174	1383	Platinum
2019-03-27	276	1384	Basic
2017-01-16	1	1385	Gold
2017-01-04	33	1386	Basic
2018-01-26	3	1387	Platinum
2018-01-11	103	1388	Diamond
2017-02-24	291	1389	Gold
2017-01-18	372	1390	Basic
2018-02-15	322	1391	Basic
2017-02-11	228	1392	Basic
2019-02-27	169	1393	Basic
2017-01-17	185	1394	Basic
2019-03-18	41	1395	Basic
2017-03-28	406	1396	Platinum
2019-01-18	316	1397	Basic
2017-01-03	77	1398	Basic
2018-02-08	269	1399	Basic
2019-02-21	393	1400	Basic
2018-03-06	205	1401	Gold
2017-02-14	57	1402	Basic
2017-03-21	10	1403	Basic
2019-02-14	257	1404	Gold
2019-03-08	24	1405	Basic
2017-02-05	27	1406	Basic
2017-03-26	201	1407	Basic
2019-02-11	208	1408	Basic
2017-02-07	162	1409	Basic
2019-03-26	73	1410	Basic
2019-03-11	417	1411	Basic
2019-03-11	168	1412	Basic
2018-01-03	482	1413	Basic
2018-01-17	211	1414	Platinum
2019-03-14	229	1415	Basic
2019-03-08	394	1416	Basic
2019-02-23	160	1417	Platinum
2017-02-02	282	1418	Basic
2019-02-12	431	1419	Basic
2018-03-22	458	1420	Gold
2018-03-24	352	1421	Platinum
2018-03-04	308	1422	Gold
2019-03-15	499	1423	Basic
2018-03-13	78	1424	Basic
2017-03-12	50	1425	Basic
2019-03-03	124	1426	Gold
2017-01-21	402	1427	Basic
2017-01-12	473	1428	Diamond
2019-02-21	496	1429	Basic
2018-03-06	76	1430	Basic
2017-03-25	66	1431	Platinum
2018-03-29	430	1432	Basic
2017-01-23	169	1433	Gold
2017-03-06	86	1434	Platinum
2017-02-25	64	1435	Basic
2019-01-30	331	1436	Basic
2019-03-01	20	1437	Basic
2019-03-14	436	1438	Basic
2018-03-17	161	1439	Platinum
2019-01-24	434	1440	Basic
2019-02-28	176	1441	Basic
2018-03-22	242	1442	Basic
2019-01-21	483	1443	Basic
2018-03-14	10	1444	Platinum
2018-02-08	15	1445	Gold
2017-02-21	111	1446	Gold
2017-03-21	486	1447	Basic
2017-02-01	458	1448	Platinum
2018-03-15	187	1449	Basic
2019-01-13	185	1450	Platinum
2019-02-01	443	1451	Basic
2019-02-10	250	1452	Gold
2018-01-25	202	1453	Gold
2017-02-03	65	1454	Gold
2017-03-11	480	1455	Basic
2019-03-26	398	1456	Basic
2019-03-03	1	1457	Gold
2017-01-12	163	1458	Diamond
2018-01-09	427	1459	Basic
2017-02-27	345	1460	Basic
2019-02-06	255	1461	Basic
2019-03-23	214	1462	Diamond
2019-01-12	111	1463	Platinum
2017-02-12	324	1464	Basic
2017-03-20	348	1465	Gold
2017-01-04	193	1466	Basic
2019-02-15	220	1467	Basic
2017-03-19	177	1468	Basic
2018-03-20	406	1469	Basic
2018-02-23	383	1470	Basic
2019-03-19	336	1471	Basic
2019-02-13	83	1472	Platinum
2017-02-11	410	1473	Basic
2017-03-24	262	1474	Basic
2019-03-17	337	1475	Gold
2017-01-19	79	1476	Gold
2017-02-15	168	1477	Platinum
2017-01-14	495	1478	Platinum
2019-02-23	418	1479	Basic
2017-01-10	468	1480	Platinum
2017-02-20	315	1481	Basic
2019-01-05	372	1482	Basic
2018-02-22	426	1483	Basic
2018-03-28	215	1484	Diamond
2019-01-22	391	1485	Gold
2017-03-17	406	1486	Basic
2019-03-22	40	1487	Basic
2018-01-05	103	1488	Basic
2019-01-21	369	1489	Basic
2018-03-13	330	1490	Basic
2018-02-25	459	1491	Basic
2017-02-23	206	1492	Diamond
2018-03-21	305	1493	Platinum
2018-01-03	32	1494	Platinum
2017-03-23	381	1495	Basic
2018-02-10	105	1496	Basic
2018-01-02	25	1497	Platinum
2018-02-08	488	1498	Basic
2017-01-22	379	1499	Basic
2018-02-10	146	1500	Basic
2017-01-03	438	1501	Basic
2019-02-14	377	1502	Gold
2018-01-27	50	1503	Gold
2018-03-13	263	1504	Gold
2019-01-03	7	1505	Platinum
2017-01-16	207	1506	Basic
2017-03-16	337	1507	Basic
2019-03-01	466	1508	Platinum
2018-03-09	266	1509	Basic
2019-01-25	345	1510	Gold
2017-02-06	76	1511	Gold
2018-03-24	80	1512	Platinum
2019-03-30	162	1513	Basic
2017-01-20	208	1514	Basic
2017-01-11	230	1515	Basic
2019-02-02	235	1516	Basic
2017-02-05	240	1517	Basic
2019-02-13	480	1518	Gold
2019-03-27	273	1519	Basic
2019-03-28	57	1520	Gold
2017-03-02	154	1521	Basic
2017-03-28	69	1522	Platinum
2017-01-11	469	1523	Basic
2018-03-20	283	1524	Diamond
2019-02-08	498	1525	Gold
2019-02-03	289	1526	Basic
2019-02-26	259	1527	Basic
2019-03-01	3	1528	Platinum
2018-02-26	301	1529	Basic
2017-03-07	193	1530	Basic
2018-02-01	339	1531	Basic
2018-03-17	50	1532	Gold
2019-01-18	31	1533	Gold
2018-02-12	50	1534	Diamond
2019-03-28	117	1535	Basic
2019-03-20	250	1536	Platinum
2018-03-16	303	1537	Basic
2019-03-20	155	1538	Gold
2017-01-26	174	1539	Basic
2017-01-03	424	1540	Basic
2019-01-29	304	1541	Basic
2019-01-14	56	1542	Basic
2019-03-06	149	1543	Basic
2017-01-06	10	1544	Basic
2017-02-11	311	1545	Basic
2017-03-11	434	1546	Basic
2019-02-03	182	1547	Gold
2019-01-21	88	1548	Basic
2019-02-11	361	1549	Diamond
2018-01-27	282	1550	Basic
2017-03-17	183	1551	Gold
2019-02-09	237	1552	Platinum
2017-02-06	21	1553	Basic
2019-03-14	264	1554	Basic
2018-02-13	239	1555	Basic
2019-02-18	77	1556	Basic
2019-02-22	58	1557	Gold
2018-01-19	422	1558	Gold
2018-01-29	346	1559	Basic
2019-03-26	53	1560	Basic
2018-01-27	410	1561	Basic
2017-03-19	465	1562	Basic
2019-03-15	109	1563	Basic
2017-03-25	207	1564	Basic
2018-02-25	154	1565	Basic
2018-02-08	136	1566	Basic
2017-02-04	214	1567	Gold
2019-01-09	12	1568	Basic
2017-03-15	55	1569	Diamond
2018-02-21	260	1570	Basic
2019-02-01	203	1571	Basic
2018-02-20	273	1572	Gold
2017-02-09	332	1573	Basic
2018-01-05	129	1574	Gold
2018-02-15	277	1575	Gold
2018-03-11	11	1576	Gold
2019-03-16	263	1577	Basic
2018-01-07	456	1578	Gold
2017-03-29	406	1579	Basic
2017-01-12	275	1580	Gold
2017-01-25	473	1581	Platinum
2019-02-12	104	1582	Basic
2019-03-11	263	1583	Platinum
2018-03-18	9	1584	Basic
2017-01-01	480	1585	Basic
2017-02-16	102	1586	Basic
2019-03-24	164	1587	Basic
2018-02-22	251	1588	Diamond
2018-02-28	140	1589	Basic
2018-03-09	322	1590	Basic
2018-01-27	205	1591	Basic
2018-02-05	407	1592	Basic
2018-03-13	151	1593	Platinum
2018-01-24	224	1594	Basic
2018-01-07	302	1595	Basic
2017-03-20	131	1596	Platinum
2017-01-08	455	1597	Platinum
2018-02-25	182	1598	Basic
2019-01-25	375	1599	Basic
2019-03-17	178	1600	Basic
2019-02-11	242	1601	Basic
2018-01-28	175	1602	Basic
2017-01-19	102	1603	Platinum
2018-03-29	24	1604	Basic
2018-01-22	168	1605	Basic
2019-02-15	419	1606	Basic
2018-03-04	211	1607	Basic
2019-01-03	461	1608	Basic
2017-02-13	136	1609	Basic
2017-02-15	155	1610	Basic
2017-01-25	222	1611	Basic
2017-02-13	151	1612	Gold
2018-02-09	81	1613	Gold
2018-01-14	259	1614	Gold
2019-01-30	417	1615	Basic
2017-01-19	446	1616	Platinum
2017-01-07	186	1617	Basic
2017-01-08	181	1618	Basic
2019-01-09	16	1619	Gold
2019-02-09	422	1620	Basic
2018-02-03	9	1621	Basic
2019-03-29	473	1622	Basic
2018-03-18	8	1623	Basic
2018-01-23	33	1624	Platinum
2017-03-12	120	1625	Basic
2017-01-10	46	1626	Gold
2018-02-14	164	1627	Basic
2018-03-08	67	1628	Gold
2017-01-23	354	1629	Gold
2019-03-08	285	1630	Basic
2018-01-11	436	1631	Basic
2019-01-23	30	1632	Basic
2018-02-20	456	1633	Basic
2019-02-10	124	1634	Platinum
2017-02-15	246	1635	Platinum
2017-02-21	454	1636	Basic
2017-02-06	441	1637	Diamond
2019-02-14	183	1638	Platinum
2018-02-17	459	1639	Basic
2019-03-08	34	1640	Platinum
2018-03-15	16	1641	Gold
2018-01-25	483	1642	Basic
2017-03-10	362	1643	Basic
2019-01-28	353	1644	Basic
2019-02-25	461	1645	Platinum
2018-01-03	378	1646	Basic
2017-02-23	104	1647	Basic
2019-01-20	233	1648	Basic
2018-03-19	168	1649	Basic
2018-02-02	172	1650	Gold
2018-03-14	70	1651	Basic
2019-01-19	150	1652	Basic
2019-02-17	189	1653	Basic
2018-03-24	136	1654	Diamond
2018-03-30	233	1655	Basic
2018-03-17	183	1656	Basic
2018-02-12	350	1657	Basic
2017-02-15	387	1658	Gold
2018-02-23	124	1659	Gold
2017-01-28	238	1660	Diamond
2018-01-15	478	1661	Platinum
2019-02-26	427	1662	Basic
2019-01-28	168	1663	Gold
2017-01-14	134	1664	Basic
2017-01-01	402	1665	Basic
2019-01-11	355	1666	Basic
2017-01-03	307	1667	Basic
2019-01-22	167	1668	Basic
2019-03-18	335	1669	Basic
2018-02-10	148	1670	Basic
2018-02-15	310	1671	Basic
2017-03-07	401	1672	Basic
2018-03-30	346	1673	Basic
2019-01-28	167	1674	Platinum
2019-02-25	138	1675	Basic
2019-03-02	129	1676	Basic
2019-02-21	229	1677	Basic
2019-02-24	230	1678	Basic
2019-01-20	160	1679	Basic
2017-01-29	457	1680	Basic
2019-03-19	172	1681	Basic
2019-03-10	174	1682	Gold
2019-02-10	392	1683	Basic
2018-02-13	251	1684	Basic
2019-01-09	436	1685	Gold
2019-01-09	218	1686	Gold
2019-03-14	194	1687	Basic
2019-03-30	70	1688	Gold
2018-01-14	108	1689	Basic
2017-01-30	459	1690	Basic
2018-02-01	83	1691	Basic
2017-01-21	249	1692	Basic
2017-01-22	400	1693	Basic
2019-02-07	151	1694	Basic
2018-01-22	44	1695	Diamond
2018-02-10	189	1696	Basic
2018-03-25	127	1697	Basic
2019-01-17	436	1698	Gold
2017-03-05	333	1699	Basic
2017-01-09	182	1700	Basic
2019-03-15	97	1701	Basic
2017-03-19	26	1702	Basic
2018-02-09	432	1703	Basic
2018-02-14	494	1704	Gold
2018-03-02	355	1705	Platinum
2018-01-12	29	1706	Basic
2018-01-19	298	1707	Basic
2018-03-07	290	1708	Diamond
2017-02-16	37	1709	Basic
2018-03-30	334	1710	Basic
2019-02-12	154	1711	Basic
2019-02-08	18	1712	Basic
2017-03-07	321	1713	Basic
2017-03-16	20	1714	Basic
2018-03-02	281	1715	Basic
2019-01-24	256	1716	Basic
2018-02-20	37	1717	Basic
2018-03-30	139	1718	Gold
2019-02-13	283	1719	Basic
2019-01-26	13	1720	Platinum
2017-03-29	294	1721	Basic
2017-03-21	270	1722	Basic
2018-02-17	271	1723	Platinum
2018-02-19	60	1724	Basic
2017-03-01	308	1725	Gold
2017-01-21	214	1726	Basic
2019-03-10	348	1727	Basic
2017-03-06	367	1728	Basic
2018-03-08	183	1729	Basic
2017-01-08	223	1730	Basic
2018-03-24	451	1731	Diamond
2018-02-17	52	1732	Basic
2019-01-07	352	1733	Gold
2017-02-23	386	1734	Basic
2019-01-05	224	1735	Basic
2018-03-19	253	1736	Platinum
2018-01-22	198	1737	Basic
2017-01-24	492	1738	Basic
2017-01-04	334	1739	Basic
2018-03-15	93	1740	Basic
2017-02-10	404	1741	Basic
2019-01-10	223	1742	Basic
2017-01-02	454	1743	Basic
2017-01-21	400	1744	Basic
2019-02-03	415	1745	Basic
2019-02-27	487	1746	Platinum
2019-01-23	173	1747	Basic
2017-02-11	178	1748	Gold
2018-02-07	117	1749	Basic
2019-01-26	348	1750	Basic
2017-03-11	489	1751	Gold
2017-01-09	332	1752	Platinum
2017-01-10	108	1753	Basic
2019-01-22	3	1754	Basic
2018-01-21	398	1755	Basic
2019-01-27	386	1756	Basic
2019-01-22	162	1757	Basic
2017-01-28	499	1758	Basic
2019-02-04	474	1759	Gold
2019-03-17	381	1760	Gold
2019-03-19	406	1761	Gold
2018-01-03	431	1762	Basic
2017-01-12	131	1763	Basic
2019-03-30	297	1764	Basic
2019-03-23	25	1765	Gold
2017-03-29	95	1766	Basic
2019-01-11	431	1767	Platinum
