date	store_number	product_id	quantity
2018-02-25	463	11775	26
2018-03-29	209	11776	289
2019-01-17	497	11776	469
2017-03-27	374	11777	83
2017-02-26	242	1178	147
2019-03-11	85	1178	194
2019-01-10	182	11781	127
2017-01-04	70	11786	55
2017-02-15	246	11786	169
2018-01-31	276	11788	31
2019-03-10	211	11789	136
2017-01-13	244	11792	145
2017-02-25	362	11793	10
2017-03-01	348	11797	160
2019-02-13	269	1180	153
2017-03-26	194	11800	99
2017-01-08	276	11802	21
2018-03-03	72	11806	125
2017-02-11	467	11807	8
2018-02-11	461	11807	69
2018-02-17	153	11807	177
2017-02-16	57	1181	117
2019-03-16	121	1181	110
2017-03-25	162	11812	572
2019-01-20	127	11814	25
2018-02-26	374	11815	59
2019-02-20	356	11820	250
2019-02-23	418	11821	66
2017-03-09	167	11823	38
2018-01-18	17	11828	149
2017-02-13	254	11831	152
2017-02-09	123	11834	56
2019-01-22	326	11834	134
2019-01-01	244	11836	121
2019-01-06	154	11836	72
2018-02-26	274	11838	203
2017-02-07	406	11839	92
2018-03-07	253	11839	167
2018-03-10	200	11839	68
2017-02-13	436	11842	179
2017-03-12	36	11842	7
2018-02-09	318	11844	101
2017-03-11	82	11845	27
2017-03-01	167	11850	169
2017-03-10	138	11855	45
2017-02-19	323	11857	46
2017-02-21	53	11861	20
2017-03-17	445	11862	212
2018-03-03	399	11862	202
2017-01-13	467	11863	99
2017-01-25	231	11865	191
2019-02-18	461	11865	204
2019-02-24	231	11865	115
2018-01-08	156	11870	39
2018-03-07	40	11871	31
2017-03-21	41	11872	225
2017-02-21	463	11876	197
2018-02-28	201	11877	150
2017-03-12	167	11879	68
2018-03-09	387	11879	116
2019-03-08	285	11881	260
2018-02-21	457	11882	69
2017-03-27	267	11887	204
2017-03-24	455	1189	59
2018-01-02	116	11894	70
2018-02-23	75	11898	200
2017-02-08	62	11899	41
2019-01-15	259	11900	49
2019-02-01	259	11900	42
2019-03-29	211	11900	235
2019-03-22	160	11902	90
2017-03-03	464	11904	16
2017-03-13	160	11904	135
2017-03-17	363	11906	94
2017-03-09	411	11907	149
2017-03-22	326	11908	174
2018-01-01	179	11908	142
2017-02-13	38	11910	206
2018-01-26	23	11911	183
2018-01-03	109	11912	1
2019-02-17	61	11916	69
2019-01-06	19	11917	80
2018-01-15	461	11918	181
2018-03-05	469	11920	145
2017-01-04	124	11922	730
2019-01-07	234	11926	72
2018-01-09	378	11927	176
2019-03-29	171	11931	159
2017-03-28	128	11933	157
2018-01-03	498	11935	163
2019-03-02	192	11935	154
2018-01-22	22	11936	37
2019-02-09	394	1194	517
2018-01-13	131	11941	222
2019-01-23	52	11945	91
2018-02-18	406	11949	189
2017-02-28	26	11950	38
2017-01-30	159	11954	180
2017-02-18	497	11957	34
2017-01-03	197	11958	34
2019-03-24	391	11959	60
2018-02-04	425	1196	15
2018-01-02	109	11960	68
2019-01-22	129	11960	30
2019-03-27	128	11963	202
2018-03-13	232	11964	171
2019-02-14	44	11967	17
2018-03-29	343	11970	211
2019-01-26	263	11976	50
2019-02-04	1	11976	16
2019-03-12	1	11978	80
2017-01-05	161	11983	30
2018-03-14	102	11986	399
2018-02-21	59	11988	10
2017-03-26	459	11994	7
2019-01-26	263	11995	25
2018-03-30	128	11996	15
2019-01-24	410	11996	19
2017-01-11	48	11997	1
2019-01-25	276	11997	169
2019-03-24	80	11998	170
2017-03-22	383	1200	57
2017-01-31	313	12000	207
2018-02-14	457	12001	475
2017-02-23	192	12002	112
2017-03-11	395	12003	40
2018-01-29	488	12004	53
2018-01-22	16	12008	107
2019-01-31	125	12008	153
2018-02-05	369	1201	209
2017-02-24	423	12013	65
2017-01-10	76	12014	220
2018-03-27	391	12014	154
2019-01-22	138	12014	91
2017-01-14	222	12018	97
2017-03-10	427	12026	198
2018-03-07	78	12027	35
2019-01-06	151	12027	102
2019-02-18	395	1203	130
2019-01-10	232	12033	72
2019-03-01	277	12033	47
2017-01-04	293	12035	154
2019-03-06	313	12035	111
2018-01-26	296	12036	70
2019-01-19	440	12038	114
2018-02-28	150	12039	64
2019-02-02	345	12039	140
2019-02-18	260	12044	201
2017-01-13	9	12047	10
2018-01-25	146	12048	237
2019-02-15	476	12048	231
2018-01-27	388	12053	108
2019-03-13	149	12058	17
2019-01-03	379	12059	57
2017-03-27	208	12060	99
2017-03-06	445	12067	326
2018-01-04	402	12069	15
2019-02-18	75	12071	35
2019-03-03	413	12072	39
2018-02-21	170	12077	196
2017-02-17	122	12079	92
2019-03-17	481	12081	168
2019-01-01	191	12082	32
2019-02-25	47	12082	15
2019-02-08	487	12083	133
2018-03-07	238	12084	60
2018-02-05	149	12090	122
2017-03-18	143	12092	100
2017-02-21	230	12094	167
2017-02-05	36	1210	26
2019-03-14	85	1210	198
2017-03-16	382	12100	149
2018-03-27	215	12100	45
2018-02-27	142	12102	82
2017-03-10	309	12105	44
2018-02-04	180	12106	69
2017-01-12	336	1211	261
2019-03-08	157	12110	122
2018-02-26	113	12112	133
2019-01-19	458	12112	105
2019-01-23	345	12112	2
2018-01-30	14	12113	48
2018-01-25	220	12114	553
2017-01-15	251	12116	121
2019-03-21	230	12116	109
2018-01-25	24	12117	48
2017-01-24	297	12118	89
2019-01-28	135	12118	45
2017-02-26	413	12119	121
2018-03-09	374	12119	122
2019-03-08	491	12125	204
2019-03-15	182	12125	24
2018-02-02	403	12127	101
2018-02-11	139	12129	178
2017-03-16	298	12132	615
2017-03-12	100	12133	7
2019-02-20	347	12133	145
2017-03-21	281	12136	61
2017-02-28	170	12139	197
2019-01-22	482	12139	176
2017-02-26	72	1214	100
2018-03-26	162	12142	157
2018-01-12	170	12145	134
2017-03-15	266	12148	41
2018-03-12	60	12149	62
2019-03-24	150	1215	206
2019-02-20	457	12152	125
2018-02-04	205	12156	158
2019-03-03	427	12157	218
2018-01-14	71	1216	87
2019-01-02	205	1216	139
2019-03-23	33	1216	4
2017-01-09	117	12160	24
2018-01-28	82	12161	35
2018-02-18	492	12163	102
2019-02-20	377	12170	153
2017-02-11	80	12171	164
2017-02-19	351	12171	171
2018-03-14	249	12172	100
2017-02-07	318	12175	155
2017-02-15	169	12177	48
2017-03-28	227	12178	151
2018-02-16	78	12180	175
2017-02-16	253	12183	32
2017-03-18	411	12183	231
2017-03-24	294	12183	21
2018-02-11	315	12186	98
2019-03-13	22	12189	202
2018-01-02	467	12194	20
2017-01-22	300	12195	21
2019-01-16	347	12195	55
2017-02-11	250	12197	146
2018-03-12	123	12197	161
2019-02-05	26	12200	201
2018-01-01	58	12201	102
2018-02-08	208	12204	206
2019-01-05	376	12205	13
2017-02-23	486	12206	83
2017-02-06	42	12210	202
2019-02-03	464	12212	22
2018-01-14	15	12216	33
2018-02-08	339	12216	27
2018-02-06	136	12217	186
2019-03-15	484	12220	165
2018-03-12	86	12221	205
2017-01-13	150	12222	174
2018-01-14	82	12223	223
2019-01-19	435	12225	296
2018-01-22	424	12227	186
2017-03-26	374	12228	130
2018-01-02	499	12231	50
2018-01-12	352	12232	59
2019-03-11	337	12238	121
2017-01-22	455	12240	238
2019-02-02	370	12244	43
2018-03-29	349	12245	194
2017-03-20	39	12248	14
2017-03-27	234	12250	201
2017-03-03	119	12252	8
2018-02-12	460	12254	19
2017-01-24	21	12260	113
2018-03-03	329	12260	155
2019-03-03	387	12262	65
2019-03-02	411	12263	79
2018-02-28	119	12266	180
2019-02-02	388	12268	106
2017-03-26	484	12272	23
2018-03-12	378	12273	165
2018-03-27	494	12276	180
2018-03-09	254	12278	199
2017-02-19	482	1228	89
2018-03-06	131	12282	177
2019-01-05	29	12283	215
2019-03-19	131	12283	33
2019-03-12	371	12284	73
2017-03-22	447	12285	138
2018-02-09	387	12286	230
2019-02-08	436	12288	158
2017-02-09	453	12289	35
2017-03-24	379	1229	139
2017-02-16	480	12290	74
2019-03-30	228	12291	67
2018-01-19	67	12292	171
2019-02-22	228	12295	88
2017-01-18	74	12296	181
2017-02-10	384	12297	502
2018-01-26	169	12297	100
2017-01-01	438	12298	161
2017-03-12	442	12298	135
2017-02-07	32	123	742
2019-02-11	381	123	407
2017-01-24	434	12300	30
2019-01-12	429	12304	6
2017-01-01	31	12307	70
2019-03-12	266	12309	110
2017-01-03	289	12310	135
2019-01-19	23	12312	214
2019-01-03	373	12313	266
2017-03-23	354	12314	209
2017-03-02	386	1232	139
2018-03-13	295	1232	54
2017-02-18	371	12321	3
2019-01-28	210	12322	21
2017-02-20	226	12331	136
2019-03-24	370	12331	104
2017-01-22	494	12333	131
2019-01-12	348	12337	221
2018-01-30	285	12339	218
2019-01-06	207	1234	59
2019-01-26	379	12348	98
2018-01-30	37	12350	254
2017-01-03	79	12352	130
2017-03-19	493	12354	238
2018-03-11	144	12358	114
2019-03-23	316	12358	179
2017-01-26	477	12364	52
2018-01-29	169	12364	200
2019-03-02	44	12365	170
2019-01-16	126	12369	128
2018-01-14	64	12372	50
2019-01-10	330	12377	84
2017-03-26	150	12379	123
2017-03-09	169	12380	294
2017-01-12	53	12383	42
2018-01-24	444	12384	492
2017-02-16	182	12389	190
2018-02-22	267	12394	885
2019-02-06	140	12395	115
2019-03-14	486	12399	176
2019-03-07	225	12402	142
2017-02-04	150	12406	104
2017-02-24	65	12406	202
2018-01-08	467	12406	16
2018-01-10	292	12408	88
2017-02-14	394	12409	159
2018-03-13	62	12409	78
2019-01-02	171	12409	100
2017-01-01	155	12412	84
2018-03-22	318	12412	152
2019-01-02	341	12412	104
2018-03-11	319	12414	12
2017-02-27	59	1242	186
2017-03-21	165	12422	168
2017-03-15	338	12424	99
2018-02-09	292	12428	83
2018-03-28	278	12430	42
2019-01-09	460	12431	203
2018-01-04	500	12433	578
2018-03-25	470	12433	473
2019-02-11	100	12434	214
2018-03-26	64	12436	49
2019-01-04	496	12437	100
2019-01-20	278	12437	24
2019-02-20	187	1244	120
2018-02-17	398	12440	13
2019-03-23	141	12440	201
2018-02-13	476	12441	279
2019-01-29	419	12441	414
2017-02-22	178	12447	37
2018-03-02	369	12447	222
2018-02-10	53	12458	93
2017-02-24	192	12461	136
2018-01-26	285	12462	24
2017-03-12	451	12467	35
2018-02-05	368	12468	147
2017-01-30	89	1247	164
2019-03-07	500	12471	506
2017-02-28	166	12472	129
2019-01-14	115	12472	222
2018-03-04	315	12476	78
2018-03-19	104	12476	180
2018-01-12	500	12477	49
2018-01-24	33	12479	349
2019-02-12	64	12481	117
2017-02-16	184	12482	201
2019-02-22	366	12483	147
2018-02-11	442	12485	39
2019-01-08	496	12486	34
2017-03-12	409	12489	23
2018-01-12	419	1249	895
2019-02-14	309	12490	205
2019-03-15	181	12491	174
2017-01-26	69	12494	225
2017-03-26	190	12496	23
2018-01-20	108	12496	46
2017-02-24	76	12498	73
2018-03-16	76	12498	157
2019-01-04	174	12498	38
2018-02-05	434	12499	30
2018-01-20	382	125	77
2018-01-18	253	1250	164
2017-03-03	384	12502	142
2019-03-14	277	12502	66
2019-01-24	454	12503	130
2017-01-04	211	12504	53
2019-02-22	56	12505	54
2019-03-03	6	12505	102
2019-02-21	345	12506	102
2017-02-03	374	12508	432
2018-02-18	329	12508	61
2018-03-29	252	12508	201
2018-03-28	179	12510	296
2019-01-28	313	12516	87
2017-01-24	242	12517	56
2017-02-27	373	12517	53
2019-02-22	57	12518	11
2018-03-22	50	12520	21
2018-02-09	95	12524	208
2019-01-08	183	12525	208
2019-03-23	490	12530	150
2017-01-04	67	12531	136
2019-03-28	168	12532	275
2017-03-19	131	12534	87
2018-02-08	417	12535	952
2018-03-13	301	12535	40
2017-01-27	217	12539	156
2019-01-10	261	1254	196
2018-02-09	289	12542	202
2018-03-04	439	12546	73
2017-01-18	450	12547	38
2017-02-08	386	12547	21
2018-02-28	150	12549	53
2017-03-06	402	1255	36
2018-01-06	100	12551	39
2019-02-16	142	12551	8
2017-01-20	366	12553	60
2018-01-19	284	12553	215
2019-02-07	98	12554	328
2017-01-14	264	12558	54
2017-03-22	105	12562	28
2019-01-13	236	12564	92
2019-03-20	27	12566	87
2018-01-07	454	1257	208
2019-03-06	74	1257	17
2017-01-10	476	12572	38
2018-01-07	358	12572	152
2019-01-08	375	12575	2
2019-02-22	242	12577	217
2018-03-17	46	12578	182
2018-01-14	397	12579	180
2019-02-16	445	12581	61
2017-02-24	423	12582	34
2018-03-11	49	12583	23
2018-03-25	440	12585	116
2019-01-06	284	12587	194
2017-02-03	131	12590	195
2017-02-21	227	12590	123
2017-03-29	413	12591	29
2019-01-20	149	12591	70
2017-01-08	405	12593	183
2018-01-29	383	12595	89
2018-02-09	404	12598	282
2018-03-04	360	12601	79
2018-01-08	321	12605	84
2017-01-11	103	12607	44
2017-03-02	190	12607	148
2018-01-13	218	12610	39
2019-02-25	107	12610	189
2017-03-19	24	12611	177
2019-02-14	32	12613	158
2019-02-25	12	12613	279
2019-01-15	253	12614	492
2017-03-16	347	12619	156
2019-01-31	119	12620	283
2018-01-27	459	12622	436
2017-02-01	79	12629	133
2019-03-25	166	1263	95
2017-03-20	53	12632	22
2018-02-22	288	12635	446
2019-02-19	42	12635	393
2018-02-27	412	12636	190
2018-03-09	361	12636	74
2019-01-20	69	12636	2
2017-03-05	89	12637	99
2018-01-02	47	12637	61
2018-02-08	490	12641	127
2019-03-02	283	12642	170
2019-03-24	408	12644	206
2017-03-19	458	12645	74
2017-01-04	419	12646	60
2018-01-09	438	12646	107
2019-02-14	23	12648	238
2019-02-20	318	12648	246
2019-02-24	15	1265	167
2017-02-18	113	12655	420
2017-02-25	83	12656	160
2019-02-05	205	12657	268
2019-02-03	354	12662	201
2018-03-27	81	12663	134
2019-03-18	270	12664	92
2019-01-21	157	12666	178
2019-03-30	216	12667	585
2018-03-11	469	12668	80
2018-03-29	314	1267	85
2019-03-05	274	12671	197
2019-03-05	54	12676	162
2017-03-15	249	12679	169
2018-01-29	369	12679	108
2018-02-27	238	12683	24
2018-01-20	80	12685	142
2019-02-02	24	12694	201
2019-03-08	284	12696	30
2018-01-02	405	1270	151
2019-01-17	106	12700	441
2019-02-26	209	12701	50
2017-03-03	318	12702	66
2017-03-08	227	12702	143
2019-02-14	331	12702	116
2018-03-08	43	12703	49
2019-03-13	87	12704	35
2017-02-24	26	12708	604
2018-01-22	358	12710	211
2019-02-13	129	12712	216
2019-02-04	414	12716	148
2018-03-06	144	12719	131
2019-01-28	253	12723	282
2019-03-13	321	12723	185
2017-01-04	394	12730	40
2017-02-14	444	12733	95
2019-01-23	287	12733	73
2018-03-02	6	12737	138
2017-02-12	488	12738	252
2017-02-23	64	12744	159
2019-03-28	31	12744	34
2019-02-08	118	12751	37
2018-03-13	379	12753	196
2019-01-05	19	12753	156
2017-02-25	322	12754	102
2018-03-15	61	12758	2
2017-03-03	84	12759	186
2018-02-27	395	12765	130
2018-02-25	456	12768	341
2018-03-23	307	12768	111
2018-02-18	138	12770	128
2018-03-19	50	12770	10
2018-03-28	5	12770	77
2017-01-20	46	12775	67
2019-03-15	352	12775	153
2018-01-23	133	12777	92
2017-01-14	387	12779	92
2018-02-14	324	12783	102
2019-02-17	405	12787	134
2019-01-08	289	12791	194
2017-02-04	163	12794	204
2019-03-10	426	12795	398
2017-03-23	359	12798	147
2019-02-01	196	1280	155
2018-03-03	335	12800	25
2017-01-28	408	12801	108
2018-01-07	413	12803	83
2018-02-16	392	12807	3
2017-03-02	74	12808	141
2018-03-12	275	12808	495
2017-02-19	469	12809	157
2019-02-25	342	12809	246
2017-01-15	296	12811	218
2018-02-15	361	12813	53
2019-02-01	461	12814	93
2019-02-27	324	12814	162
2018-01-09	362	12816	191
2017-02-11	325	12817	250
2017-03-04	22	12821	175
2019-02-08	312	12821	196
2018-02-14	163	12823	76
2018-02-05	406	12825	107
2018-01-16	457	12826	124
2017-01-20	292	12827	157
2018-03-26	222	12827	168
2017-03-28	117	12829	180
2019-03-13	456	1283	149
2017-02-03	13	12830	234
2018-03-16	267	12831	18
2018-02-28	482	12832	15
2017-03-10	422	12833	75
2018-02-17	178	12841	246
2019-03-03	319	12841	54
2018-03-19	214	12842	173
2018-03-04	106	12843	18
2017-02-05	111	12844	112
2017-03-19	113	12844	99
2019-02-14	26	12844	37
2017-03-07	421	12845	43
2019-03-19	107	12847	7
2019-01-02	25	12849	88
2018-03-07	236	1285	388
2019-03-26	474	12850	392
2017-02-13	122	12852	86
2019-01-25	21	12852	422
2019-01-19	53	12853	147
2017-02-02	78	12854	79
2018-01-08	471	12855	91
2017-01-18	1	12856	44
2017-03-01	145	12856	155
2019-02-02	355	12856	89
2019-02-23	83	1286	223
2018-01-17	206	12862	220
2019-01-04	383	12868	180
2019-03-13	487	1287	93
2018-02-11	250	12870	208
2017-02-11	499	12873	118
2018-01-18	270	12874	67
2018-02-14	30	12876	131
2018-01-06	195	12878	124
2019-02-02	433	12879	150
2019-01-10	361	12881	24
2019-02-03	268	12883	13
2017-02-04	473	12890	141
2018-03-12	464	12893	99
2019-01-22	128	12894	6
2017-01-24	126	12896	62
2018-03-17	264	129	221
2019-01-12	288	129	89
2018-01-19	408	1290	166
2019-01-08	269	1290	133
2017-03-26	473	12903	103
2019-01-05	243	12908	200
2019-03-07	325	12908	43
2017-01-28	118	1291	178
2019-02-13	307	12913	245
2017-02-03	39	12914	169
2017-01-07	255	12916	298
2019-02-24	188	12917	66
2018-03-03	102	12918	44
2017-03-16	180	12919	124
2017-02-25	145	1292	148
2017-03-26	358	1292	175
2019-02-06	496	1292	180
2018-03-22	332	12920	144
2019-01-10	55	12922	46
2018-01-09	261	12929	213
2019-01-28	121	12929	150
2018-03-07	461	1293	28
2017-01-28	17	12930	78
2019-03-25	144	12930	110
2017-02-21	376	12933	116
2019-03-29	221	12934	46
2019-03-26	90	12935	75
2017-01-09	271	12936	151
2017-01-11	317	1294	50
2018-01-08	449	12942	15
2018-03-12	438	12944	28
2017-01-22	309	12945	19
2018-03-21	304	12946	98
2019-02-09	370	12946	61
2018-01-23	291	12947	289
2018-03-07	125	12949	135
2018-03-13	223	12951	51
2017-03-19	52	12952	117
2018-02-23	280	12954	155
2019-02-25	382	12954	39
2019-01-19	309	12955	79
2019-03-23	184	12956	157
2018-03-05	190	12961	222
2019-03-24	383	12964	83
2019-03-27	413	12967	42
2018-02-09	129	12969	7
2017-02-05	184	1297	142
2017-03-19	351	12970	136
2017-02-09	317	12975	515
2018-03-30	370	12975	109
2018-01-01	484	12976	59
2019-03-21	124	12978	8
2019-02-12	106	12979	127
2017-02-26	439	1298	117
2017-03-18	137	12980	30
2018-03-25	432	12980	227
2019-02-22	253	12982	98
2017-03-08	415	12988	111
2018-02-25	232	12988	96
2018-01-11	190	1299	178
2017-02-25	486	12994	85
2018-01-19	215	12995	185
2017-01-19	2	12996	165
2017-01-25	294	12999	226
2017-01-26	440	1300	79
2017-01-01	16	13001	20
2017-01-30	237	13002	94
2019-03-29	163	13003	106
2018-03-05	368	13005	154
2017-02-06	123	13007	744
2019-01-12	492	13008	151
2019-01-30	239	13009	30
2017-02-14	173	1301	64
2018-03-24	284	13010	48
2019-03-26	477	13016	197
2019-03-25	65	13020	38
2017-03-22	21	13022	190
2017-03-01	193	13025	185
2017-03-17	17	13025	25
2019-03-11	79	13025	142
2018-02-05	178	13029	131
2019-03-29	445	13030	5
2019-02-09	241	13033	58
2018-03-24	402	13035	43
2018-03-28	333	13038	117
2019-03-26	418	13039	55
2017-01-09	271	13040	71
2018-03-19	44	13040	40
2019-03-20	425	13046	76
2017-03-05	415	13047	194
2019-01-14	242	13048	70
2017-02-03	457	13049	111
2017-02-27	250	13052	185
2019-01-18	282	13054	89
2019-02-16	96	13055	39
2019-02-24	456	13055	69
2017-02-24	74	13057	41
2018-01-22	252	13058	156
2017-02-08	96	1306	201
2018-03-03	282	13061	119
2019-03-28	305	13061	152
2018-03-25	436	13062	33
2019-02-19	285	13063	86
2019-01-08	90	13065	259
2019-01-10	126	13066	420
2019-02-11	451	13069	335
2017-03-20	116	1307	32
2018-03-18	465	1307	11
2018-01-28	367	13071	28
2018-03-05	424	13071	6
2019-01-03	476	13072	91
2017-01-14	34	13073	232
2018-01-18	143	13075	71
2018-03-30	340	13075	58
2019-01-23	211	13082	111
2017-03-26	382	13083	205
2018-01-18	148	13083	152
2017-02-14	147	13086	115
2018-02-15	349	13087	133
2017-02-12	76	13089	43
2017-02-09	304	13090	145
2019-02-16	90	13090	358
2018-02-01	180	13095	186
2017-03-28	325	13096	119
2019-02-23	108	13096	58
2018-01-02	168	13099	34
2018-01-02	277	131	36
2018-01-04	225	13101	52
2018-02-14	148	13104	4
2019-01-25	440	1311	85
2018-03-26	147	13110	153
2017-01-11	118	13114	21
2019-02-22	59	13116	102
2019-03-05	439	1312	132
2018-01-10	482	13121	94
2018-01-25	193	13121	198
2018-02-01	437	13124	372
2017-03-15	269	13126	230
2017-02-18	312	13134	65
2017-03-15	292	13134	4
2018-02-19	477	13139	205
2018-03-03	113	13140	21
2018-02-18	380	13144	46
2019-03-19	205	13146	105
2018-01-23	442	13148	69
2018-03-07	297	13150	114
2018-02-10	417	13151	515
2017-01-05	326	13152	4
2017-01-24	340	13153	86
2017-01-26	140	1316	24
2019-03-13	67	13163	194
2019-02-04	266	13166	463
2019-01-10	162	13169	64
2017-03-14	107	1317	5
2018-03-25	140	13172	194
2019-02-19	69	13174	76
2018-01-07	131	13176	178
2017-02-28	245	13178	41
2019-01-19	229	13180	169
2019-02-23	59	13180	139
2019-03-06	142	13180	129
2017-02-01	428	13183	112
2019-02-04	463	13184	122
2017-03-28	320	13187	237
2019-01-03	315	13188	136
2018-03-25	358	13189	44
2019-01-09	98	13189	160
2018-01-08	349	13193	103
2018-03-27	448	13194	136
2018-01-30	403	13195	197
2019-01-10	115	13198	88
2017-01-27	415	132	93
2018-02-13	461	13200	85
2018-02-08	453	13209	587
2017-01-04	439	13211	71
2018-02-16	432	13213	76
2017-01-23	268	13218	537
2018-02-25	99	13221	196
2017-03-07	87	13224	69
2019-03-05	401	13228	108
2017-01-27	175	1323	134
2019-01-02	252	1323	126
2017-03-13	248	13234	93
2019-02-26	77	13238	183
2017-03-15	173	1324	38
2017-02-06	497	13240	49
2017-03-10	446	13240	44
2017-02-07	479	13247	152
2019-01-05	130	13248	92
2017-01-28	500	13249	135
2018-02-10	219	13249	188
2018-02-19	32	13249	199
2019-01-13	382	1325	205
2018-03-07	385	13253	8
2018-03-11	436	13253	109
2019-02-25	291	13256	5
2019-01-18	95	13259	80
2017-01-25	244	13264	92
2019-01-09	114	13264	129
2019-03-24	81	1327	30
2018-01-16	164	13274	155
2017-02-01	15	13276	95
2017-01-09	430	13277	57
2017-01-28	11	13277	160
2019-03-23	360	13277	192
2018-03-05	466	13278	85
2019-02-25	419	13279	169
2018-01-21	277	13283	562
2019-03-04	300	13283	344
2017-01-16	410	13284	198
2019-03-03	199	13289	38
2018-01-20	60	13290	154
2018-02-24	143	13293	225
2019-01-03	173	13298	129
2019-01-04	319	13298	190
2018-01-04	291	1330	234
2018-03-11	224	13300	80
2018-03-23	15	13300	187
2017-03-10	422	13301	92
2019-01-24	138	13303	115
2017-03-20	395	13306	73
2019-01-22	301	13309	43
2018-02-07	258	13312	38
2019-02-25	238	13317	153
2017-02-14	453	13318	210
2019-03-24	272	13318	20
2017-01-03	201	13321	425
2018-03-19	43	13323	18
2019-01-28	167	13325	5
2017-02-25	195	13327	136
2018-03-05	55	13327	34
2017-02-09	312	13329	991
2017-02-02	135	1333	135
2019-02-05	421	13330	208
2019-03-30	410	13330	182
2017-01-08	485	13331	131
2018-03-26	78	13332	231
2017-01-28	451	13335	196
2019-02-18	37	13335	120
2018-02-13	419	13337	142
2017-03-03	473	13338	62
2019-03-10	195	13339	187
2018-03-19	168	13341	195
2018-02-26	367	13342	581
2019-01-05	188	13342	291
2019-01-28	291	13342	223
